second,conn_created,conn_closed,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
0,135,0,130,0,0,0,0,130,135,6709,6655,13536,32,14.46,701775872
1,135,0,125,0,0,0,0,125,270,6858,6436,16806,441,20.68,721629184
2,135,0,144,0,0,0,0,144,405,6897,6058,7232,858,20.66,696573952
3,135,0,136,0,0,0,0,136,540,7189,5926,10682,1288,18.63,619732992
4,135,0,131,0,0,0,0,131,675,7423,5739,14061,1711,17.83,468901888
5,135,0,127,0,0,0,0,127,810,7518,5412,17423,2133,21.94,405028864
6,135,0,135,0,0,0,0,135,945,7585,5054,20768,2549,18.92,434987008
7,128,0,138,0,0,0,0,138,1073,7941,4994,24200,2978,17.17,483979264
8,143,0,129,0,0,0,0,129,1216,8269,4902,27444,3385,23.05,537313280
9,134,0,118,0,0,0,0,118,1350,8163,4390,30697,3794,19.04,562036736
10,135,127,114,129,128,128,0,499,1370,8366,4299,33162,4053,22.72,589365248
11,135,128,115,126,127,127,0,495,1405,8599,4370,35031,4127,34.14,614256640
12,135,142,140,144,143,142,0,569,1384,8564,4404,35903,4030,29.4,643252224
13,128,108,104,113,113,113,0,443,1379,8557,4371,37570,4053,33.79,695537664
14,142,152,161,154,155,154,0,624,1383,8536,4403,38697,4010,31.39,718143488
15,131,130,115,123,123,125,0,486,1373,8611,4436,32987,4046,29.36,750661632
16,139,141,160,139,139,139,0,577,1375,8788,4610,34510,4056,26.9,759799808
17,135,138,143,138,138,138,0,557,1377,8853,4667,36013,4071,36.71,764493824
18,135,129,114,129,129,129,0,501,1398,0,0,0,0,0,0
19,131,105,154,105,105,105,0,469,1411,8943,4745,33663,4079,31.27,728842240
20,140,127,122,127,127,127,0,503,1418,9097,4844,35539,4147,28.67,731525120
21,134,114,141,114,114,114,0,483,1436,9218,4959,37214,4210,31.43,741535744
22,125,124,122,128,128,125,0,503,1464,9369,4968,39600,4342,30.77,763486208
