second,conn_created,conn_closed,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
1,28,0,4,0,0,0,0,4,28,25,8,323,16,3.7,73068544
2,285,0,296,0,0,0,0,296,313,76,8,686,85,2.92,78446592
3,178,0,191,4,0,0,0,195,491,960,8,5767,982,64.68,146145280
4,72,298,61,296,298,298,0,953,274,1501,32,8647,1464,36.64,180178944
5,321,193,276,191,193,193,0,853,393,1439,614,5066,848,33.66,176066560
6,312,54,349,61,58,58,0,526,666,2278,990,8007,1389,69.49,185987072
7,294,168,269,222,191,170,0,852,870,3600,1176,15747,2619,65.14,252706816
8,96,452,140,399,425,446,0,1410,774,4032,1882,14214,1932,55.48,268255232
9,31,281,31,273,281,281,0,866,442,3724,2538,12803,1089,21.1,252420096
10,0,140,0,140,140,140,0,420,0,3396,3120,10689,207,15.2,233275392
11,42,31,19,31,31,31,0,112,42,3261,3242,9761,33,2.89,225579008
12,336,0,332,0,0,0,0,332,378,4146,3242,5425,918,34.94,225120256
13,362,9,389,17,14,9,0,429,740,5325,3242,12847,2253,43.54,238895104
14,0,339,0,334,335,339,0,1008,0,5407,3832,10829,1368,26.67,240123904
15,32,392,0,389,391,392,0,1172,32,5076,4436,8609,432,10.88,217894912
16,666,0,358,0,0,0,0,358,698,6210,4722,11072,1991,41.02,277880832
17,207,0,522,0,0,0,0,522,905,7154,4722,14519,2534,59.27,289198080
18,317,278,327,294,288,284,0,1193,1008,8238,5173,17613,2975,54.54,314769408
19,293,515,251,511,512,514,0,1788,945,8572,6308,18458,2166,59.64,305152000
20,172,414,229,402,407,409,0,1447,709,0,0,0,0,0,0
21,0,246,0,247,246,246,0,739,0,8700,7144,10449,1457,47.76,249016320
22,15,234,15,233,234,234,0,716,113,8445,7704,8443,620,12.8,232935424
23,117,0,101,0,0,0,0,101,132,8174,8096,7306,77,9.88,205172736
24,289,15,305,15,15,15,0,350,406,8712,8096,10712,680,22.12,235393024
25,0,58,0,79,58,58,0,195,0,9364,8126,7309,1250,28.31,194166784
26,319,339,302,327,339,339,0,1307,358,9335,8546,6496,731,13.38,185995264
27,302,9,319,0,9,9,0,337,621,10537,8938,8914,1532,64,197939200
28,116,94,97,180,94,94,0,465,662,10952,8991,11917,2015,22.86,228401152
29,265,527,263,441,526,526,1,1756,648,11364,10031,10986,1008,47.73,227655680
30,394,82,400,89,87,85,0,661,697,12188,10225,11655,1907,54.87,234602496
31,334,184,178,177,179,181,0,715,874,0,0,0,0,0,0
32,198,383,369,390,383,383,0,1525,848,13424,10888,15093,2322,48.04,289714176
33,31,194,3,236,194,194,0,627,495,13394,11637,14287,1476,41.13,289792000
34,309,222,329,217,222,222,0,990,712,13297,11501,10490,1773,37.3,250777600
35,544,242,165,201,242,242,0,850,884,0,0,0,0,0,0
36,648,59,171,76,59,59,0,365,1477,14355,11809,18680,3366,43.5,280190976
37,35,82,416,75,82,82,0,655,1480,0,0,0,0,0,0
38,164,93,478,319,249,93,1,1139,1497,15036,10857,25452,4342,52.86,381825024
39,40,600,209,532,443,599,0,1783,1301,14350,11403,22966,2836,57.04,400580608
40,65,728,65,557,727,727,1,2076,274,13810,12677,18821,847,57.08,354885632
41,0,209,0,209,209,209,0,627,0,0,0,0,0,0,0
42,30,65,30,65,65,65,0,225,95,13372,13095,17313,220,19.42,339345408
44,0,30,0,30,30,30,0,90,0,13138,13026,17371,116,0.75,341958656
47,466,0,420,0,0,0,0,420,466,12292,11558,7150,1279,20.32,201109504
48,196,0,242,0,0,0,0,242,662,12862,10902,11650,2015,57.43,235864064
49,35,383,35,392,389,383,0,1199,414,11843,10188,10600,1589,7.93,235880448
50,83,279,83,270,273,279,0,905,118,10688,10552,7832,204,27.1,206221312
51,172,35,150,35,35,35,0,255,255,10474,10032,3007,490,11.64,157229056
52,276,83,277,83,83,83,0,526,482,11271,9948,7997,1225,54.17,193646592
53,283,95,286,112,105,105,0,608,682,12061,10107,11627,1863,37.25,232722432
54,332,295,350,287,293,293,1,1223,855,13009,10594,13416,2063,52.02,277938176
55,499,273,196,271,271,271,0,1009,919,0,0,0,0,0,0
56,315,212,303,296,282,213,0,1094,1004,13317,10875,15386,2636,48.27,322187264
57,0,384,315,293,307,376,0,1291,0,13812,11190,17433,2524,54.29,328716288
58,0,303,0,303,303,303,0,909,0,12941,11237,15026,1451,36.9,320221184
59,0,315,0,315,315,315,0,945,0,12002,11358,12512,406,16.5,292499456
60,147,0,126,0,0,0,0,126,147,11412,11387,11610,28,9.46,277987328
61,29,0,50,0,0,0,0,50,176,11529,10976,3395,556,24.22,215830528
62,51,108,32,121,115,115,0,383,124,10814,10262,3395,556,0.56,217415680
63,391,68,383,55,61,61,0,560,442,11208,10228,5967,1010,45.37,171364352
64,445,18,449,28,26,24,0,527,879,11964,9728,13418,2327,53.94,241917952
65,268,343,280,360,355,350,0,1345,909,12492,10016,17058,2420,59.65,287666176
66,297,482,296,475,475,482,0,1728,792,12814,10786,15556,1919,59.68,289374208
67,141,301,153,281,288,288,0,1010,653,12929,11366,10134,1379,35.27,262930432
68,258,285,241,293,285,285,0,1104,422,12633,11298,8697,1256,41.85,230834176
69,83,164,100,156,164,164,0,584,449,0,0,0,0,0,0
70,154,233,154,238,234,234,0,860,344,11498,10398,7070,1055,13.34,229605376
71,37,108,14,103,107,107,0,331,191,10710,10067,7445,588,28.29,216379392
72,426,154,430,154,154,154,0,892,510,10630,9728,5895,1000,20.69,179445760
73,58,14,77,14,14,14,0,119,521,11445,9905,9035,1521,49.18,207810560
74,199,417,177,419,418,418,0,1432,303,11290,10219,8002,999,9.09,209141760
75,436,90,435,88,89,89,0,701,635,12092,10837,7820,1338,59.59,203534336
76,345,171,368,175,175,171,0,889,893,13511,10887,15504,2678,59.37,267681792
77,0,436,0,437,434,437,1,1308,0,13426,11802,13541,1524,33.88,269619200
78,0,373,0,368,370,371,0,1109,0,12800,12528,10359,213,19.13,238915584
85,243,0,243,0,0,0,0,243,243,0,0,0,0,0,0
86,364,0,340,0,0,0,0,340,607,10581,9832,12280,762,31.7,301559808
87,15,243,39,243,243,243,0,768,622,11094,9208,11005,1899,44.52,240640000
88,0,336,0,337,336,336,0,1009,0,10210,9054,9232,1170,10.17,229416960
89,441,43,166,42,43,43,0,294,441,9231,9192,6484,35,12.69,195121152
90,0,0,275,0,0,0,0,275,0,10049,8780,7880,1357,47.1,193679360
91,0,165,0,166,165,165,0,496,0,10121,8779,7926,1357,6.14,193695744
92,0,276,0,275,276,276,0,827,0,9751,9199,5070,186,13.41,186830848
93,129,0,129,0,0,0,0,129,129,9390,9309,5184,119,4.41,182964224
95,0,129,0,129,129,129,0,387,0,8643,8325,2288,286,3.41,153055232
97,39,0,4,0,0,0,0,4,39,7104,7085,1677,31,0.76,145879040
98,556,0,423,0,0,0,0,423,595,7668,6547,7504,1309,37.51,181006336
99,109,0,277,0,0,0,0,277,704,8510,6379,12377,2142,50.03,241545216
100,231,427,204,427,427,427,0,1485,669,8100,6203,10822,1649,23.97,256131072
101,376,277,387,277,277,277,0,1218,644,8875,7105,10986,1555,56.56,264536064
102,365,203,381,204,203,203,0,991,895,9612,7047,15888,2524,62.04,284762112
103,0,384,0,385,384,384,0,1153,0,8970,7659,12626,1192,19.71,266792960
104,0,385,0,383,385,385,0,1153,0,7953,7749,9852,31,19.91,234848256
109,500,0,326,0,0,0,0,326,500,5755,5736,9849,30,0.19,233316352
110,352,0,453,0,0,0,0,453,852,7397,5736,11815,2111,47.43,213696512
111,396,294,294,294,294,294,0,1176,975,8680,5838,16539,2709,58.91,293126144
112,31,467,206,478,474,470,0,1628,985,9319,6780,18149,2256,56.05,311013376
113,73,312,73,301,305,309,0,988,324,8822,7720,15268,962,27.96,283742208
114,0,206,0,206,206,206,0,618,0,8739,8294,14025,249,21.55,279556096
115,204,73,204,73,73,73,0,423,277,9145,8364,4443,725,26.75,182337536
117,0,204,0,204,204,204,0,612,0,8365,8349,2779,30,9.32,163287040
118,31,0,0,0,0,0,0,0,31,7623,7607,2779,30,0.19,164634624
119,320,0,332,0,0,0,0,332,351,8497,7607,5638,954,37.4,167505920
120,420,0,424,0,0,0,0,424,771,9910,7607,13690,2372,57.1,247635968
121,220,332,235,332,332,332,0,1231,789,0,0,0,0,0,0
122,0,424,0,424,424,424,0,1272,0,9508,7578,14364,1830,45.56,267657216
123,0,235,0,235,235,235,0,705,0,9091,8363,11262,546,18.69,242065408
126,505,0,421,0,0,0,0,421,505,9121,8449,6239,1112,17.97,201900032
127,71,0,155,0,0,0,0,155,576,10193,8449,10201,1758,56.6,225660928
128,0,414,0,417,416,416,0,1249,0,10116,8603,9647,1527,3.02,224800768
129,0,162,0,159,160,160,0,479,0,9565,9389,6070,30,17.3,193507328
131,224,0,198,0,0,0,0,198,224,8209,8193,6070,30,0.38,200044544
132,441,0,312,0,0,0,0,312,665,8651,7495,8079,1403,46.19,196120576
133,74,190,229,198,196,190,0,813,739,9022,6789,12975,2248,42.46,253726720
134,0,317,0,309,311,317,0,937,0,8124,6977,10316,1156,15.21,241819648
135,0,232,0,232,232,232,0,696,0,8012,7727,7608,31,14.81,210636800
137,160,0,137,0,0,0,0,137,160,7825,7727,8356,167,5.33,218324992
138,323,0,346,0,0,0,0,346,483,9192,7727,8621,1479,57.66,212905984
139,0,136,0,136,136,136,0,408,0,9171,7843,8157,1286,2.08,212180992
140,0,347,0,347,347,347,0,1041,0,8898,8691,5138,30,15.4,188248064
141,98,0,98,0,0,0,0,98,98,8351,8041,6804,324,11.9,194416640
142,278,0,278,0,0,0,0,278,376,8069,6925,6800,1158,35.55,198696960
143,29,98,0,98,98,98,0,294,307,7364,6514,6097,864,3.43,196608000
144,443,90,306,90,90,90,0,576,750,8547,6511,12317,2010,48.7,242511872
145,0,188,166,188,188,188,0,730,0,0,0,0,0,0,0
146,0,306,0,306,306,306,0,918,0,8173,6787,10801,1365,21.69,253239296
147,408,166,386,166,166,166,0,884,408,8242,7344,9491,658,14.46,244281344
148,223,0,224,0,0,0,0,224,631,8667,7274,8462,1453,60.14,204468224
149,279,333,281,354,351,337,0,1323,653,9300,7404,11796,1931,29.36,237297664
150,469,226,231,217,216,230,0,894,822,9652,8006,10814,1550,50.03,254840832
151,134,329,391,318,321,321,0,1351,819,9903,7620,13694,2141,53.27,292564992
152,125,234,125,233,234,234,0,826,660,9627,7592,11780,1867,47.21,282030080
153,0,391,0,391,391,391,0,1173,0,9196,8070,9160,772,15.83,255385600
154,0,125,0,125,125,125,0,375,0,8595,8568,1926,29,9.13,224514048
155,373,0,353,0,0,0,0,353,373,9174,8568,4155,692,26.99,180813824
156,170,0,190,0,0,0,0,190,543,10212,8568,9634,1658,42.47,207704064
157,0,353,0,353,353,353,0,1059,0,9878,8842,7991,983,9.57,210583552
