second,conn_created,conn_closed,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
0,135,0,131,0,0,0,0,131,135,26,8,498,29,94.99,80920576
1,135,0,135,0,0,0,0,135,270,295,8,2976,441,20.55,129822720
2,135,0,136,0,0,0,0,136,405,569,8,5475,859,19.96,168513536
3,135,0,135,0,0,0,0,135,540,840,8,7941,1268,18.57,216584192
4,135,0,135,0,0,0,0,135,675,1110,8,10385,1675,21.43,250609664
5,135,0,136,0,0,0,0,136,810,1387,8,12866,2088,27.18,296308736
6,135,0,134,0,0,0,0,134,945,1660,8,15339,2500,18.72,330080256
7,135,0,133,0,0,0,0,133,1080,1934,8,17811,2913,10.78,369729536
8,135,0,137,0,0,0,0,137,1215,2206,8,20270,3323,15.76,412307456
9,135,0,135,0,0,0,0,135,1350,2482,8,22759,3737,14.75,419737600
10,135,130,135,131,130,130,0,526,1361,2759,30,25134,4122,16.04,462512128
11,135,136,135,135,136,136,0,542,1361,3033,312,26564,4264,24.77,494714880
12,135,136,135,136,136,136,0,543,1363,3310,586,27991,4408,17.54,529625088
13,135,135,135,135,135,135,0,540,1361,3588,860,29412,4553,18.2,560177152
14,129,128,128,130,129,128,0,515,1365,3864,1136,30797,4684,19.3,588967936
15,141,142,139,141,141,142,0,563,1362,4157,1436,27364,4837,15.78,578965504
16,135,135,138,134,135,135,0,542,1365,4452,1730,28853,4985,17.28,605519872
17,135,133,135,133,133,133,0,534,1362,4748,2022,30338,5134,17.73,630927360
18,135,136,131,136,136,136,0,539,1364,5039,2312,31809,5272,15.3,650080256
19,135,136,139,136,136,136,0,547,1361,5332,2604,33225,5418,19.87,658792448
20,135,134,135,135,134,134,0,538,1363,5623,2895,34699,5558,18.37,672423936
21,135,135,135,135,136,136,0,542,1364,5915,3190,36186,5709,20.2,688136192
22,135,135,127,135,135,134,0,531,1364,6207,3482,37668,5863,15.39,709779456
23,135,136,141,135,135,136,0,547,1363,6501,3777,31618,6003,18.29,692203520
24,135,128,137,128,128,128,0,521,1365,0,0,0,0,0,0
25,135,139,135,139,139,139,0,552,1368,6793,4066,33099,6142,15.96,717291520
26,135,138,136,138,138,138,0,550,1364,7093,4372,31792,6299,18.75,701792256
27,132,132,129,132,132,132,0,525,1365,7403,4682,33348,6454,17.55,728932352
28,138,130,139,132,131,131,0,533,1365,7691,4974,34839,6604,19.32,746377216
29,135,143,135,141,142,142,0,560,1363,7972,5256,36271,6742,20.99,767238144
30,135,134,135,135,134,134,0,538,1367,8269,5546,37755,6889,19.17,780984320
31,135,135,126,135,136,136,0,533,1366,8562,5844,39252,7040,20.11,786411520
32,135,127,144,126,126,126,0,522,1366,8851,6132,40747,7189,15.37,804327424
33,135,141,134,142,141,141,0,558,1370,9148,6428,42192,7333,20.99,814059520
34,135,138,136,137,138,138,0,549,1370,9439,6715,35639,7477,23.41,800841728
35,135,132,126,134,132,132,0,524,1371,9716,7002,37138,7629,18.99,817131520
36,133,132,142,133,132,132,0,539,1375,0,0,0,0,0,0
37,137,136,139,133,136,136,0,544,1369,10026,7298,38614,7773,19.2,832528384
38,135,139,134,139,139,139,0,551,1373,10316,7596,37104,7919,19.21,814309376
39,135,133,134,135,133,133,0,535,1373,10607,7885,38563,8064,19.91,835842048
40,135,134,126,135,135,134,0,530,1373,10672,7953,40037,8209,16.83,860422144
41,134,128,144,125,127,128,0,524,1370,10696,7969,38508,8349,20.25,843747328
42,136,142,135,143,143,143,0,564,1372,10720,7998,39998,8499,15.34,864980992
43,129,125,116,134,134,127,0,511,1372,10746,8020,41464,8643,18.56,885342208
44,141,147,154,137,137,144,0,572,1379,10756,7998,40110,8831,20.11,870174720
45,133,122,121,126,122,122,0,491,1371,10768,8046,41414,8937,19.68,889671680
46,131,142,143,138,142,142,0,565,1367,10794,8065,42822,9077,20.81,909860864
47,141,142,139,142,142,142,0,565,1371,10821,8096,41201,9224,21.7,896073728
48,135,136,137,136,136,136,0,545,1367,10565,7840,42693,9373,19.35,915316736
49,135,134,135,134,134,134,0,537,1367,10583,7859,44125,9513,22.41,942596096
50,135,126,134,126,126,126,0,512,1372,0,0,0,0,0,0
51,129,138,130,139,138,138,0,545,1366,10608,7872,42500,9657,26.65,894316544
52,141,141,139,140,141,141,0,561,1368,10627,7902,43974,9802,16.32,913883136
53,135,116,137,116,116,116,0,485,1382,10660,7936,45458,9955,24.92,939360256
54,135,152,117,154,153,153,0,577,1378,10678,7945,43807,10092,23.93,925474816
55,135,123,140,121,122,122,0,505,1368,10710,7973,45278,10235,21.12,946614272
56,132,132,129,143,139,132,0,543,1372,10726,7997,46752,10381,18.21,970526720
57,136,150,153,139,143,150,0,585,1381,10745,8010,45079,10525,24,958787584
58,137,137,135,137,137,137,0,546,1369,10761,8025,46547,10669,20.88,976433152
59,131,127,110,131,128,127,0,496,1367,10779,8046,48037,10817,21.28,996749312
60,139,142,161,138,141,142,0,582,1380,10816,8079,46529,10855,25.61,946532352
61,135,130,133,130,130,130,0,523,1370,10828,8091,48022,10862,22.56,966848512
62,135,132,126,139,139,139,0,543,1378,10694,7955,49486,10862,18.86,990396416
63,135,144,144,137,137,137,0,555,1397,10610,7886,46904,10870,22.63,974868480
64,135,117,137,117,117,117,0,488,1378,0,0,0,0,0,0
65,128,133,116,133,133,133,0,515,1374,10661,7933,48336,10866,20.51,995069952
66,142,136,155,136,136,136,0,563,1384,10665,7943,45963,10874,20.19,991965184
67,135,153,136,153,153,153,0,595,1385,10685,7957,47382,10871,20.21,999763968
68,127,127,110,128,127,127,0,492,1376,10696,7969,48868,10875,17.5,1016221696
69,141,118,154,117,118,118,0,507,1379,10738,8014,46462,10869,20.87,1018036224
70,137,157,135,161,159,159,0,614,1390,10734,8016,47869,10861,25.04,1023606784
71,135,137,139,133,135,135,0,542,1373,10749,8016,49398,10876,23.76,1030422528
72,135,126,135,126,126,126,0,513,1373,10782,8055,46991,10862,22.03,1032810496
73,135,144,133,144,144,144,0,565,1398,10836,8093,48517,10863,20.97,1035313152
74,129,126,128,136,126,126,0,516,1372,10578,7857,46722,10861,26.16,1039261696
75,141,126,144,116,126,126,0,512,1374,0,0,0,0,0,0
76,135,154,119,155,154,154,0,582,1385,10627,7873,48477,10912,18.66,1042182144
77,135,136,151,136,136,136,0,559,1369,10653,7923,46229,10882,21.48,1051705344
78,135,111,135,110,111,111,0,467,1378,10690,7947,47648,10870,18.64,1055764480
79,135,154,135,154,154,154,0,597,1382,10698,7957,49098,10871,19.9,1063575552
80,131,123,123,133,123,123,0,502,1371,10713,7985,46873,10861,21.34,1064284160
81,134,138,141,128,138,138,0,545,1389,10734,8011,48369,10870,18.66,1070665728
82,140,145,142,146,146,146,0,580,1375,10749,7997,46359,10881,22.33,1070534656
83,135,136,134,135,135,135,0,539,1371,10793,8066,47758,10867,17.76,1073217536
84,135,128,135,128,128,128,0,519,1389,10535,7828,45813,10864,23.19,1077338112
85,135,144,136,144,144,144,0,568,1371,10592,7870,47368,10869,21.55,1077305344
86,135,119,128,119,119,119,0,485,1376,0,0,0,0,0,0
87,127,144,132,144,144,144,0,564,1376,10604,7879,48906,10886,24.64,1080684544
88,143,142,144,142,142,142,0,570,1374,10647,7902,47190,10882,22.2,1076502528
89,135,135,136,135,135,135,0,541,1386,10674,7928,48656,10893,17.85,1093169152
90,135,123,135,123,123,123,0,504,1369,10698,7952,46759,10865,21.81,1092931584
91,135,140,116,141,141,141,0,539,1373,10698,7954,48218,10865,21.81,1097023488
92,135,143,153,142,142,142,0,579,1375,10731,8001,46573,10861,22.26,1099689984
93,124,119,120,124,122,120,0,486,1370,10836,8109,48383,10886,20.24,1108541440
94,143,135,145,135,134,134,0,548,1382,10819,8077,46764,10896,23.65,1102049280
95,138,149,139,146,148,149,0,582,1371,10789,8064,48184,10878,22.25,1104519168
96,135,131,135,128,129,130,1,522,1373,10576,7846,46464,10884,23.33,1121431552
97,135,132,137,132,132,132,0,533,1384,10635,7898,47947,10891,20.76,1118273536
98,128,131,107,144,141,140,0,532,1371,0,0,0,0,0,0
99,132,138,153,126,129,130,0,538,1374,10614,7895,46098,10894,27.57,1119666176
100,143,143,141,142,142,142,0,567,1376,10643,7899,47570,10893,18.07,1120157696
101,137,113,137,118,115,113,0,483,1382,10638,7914,45996,10868,27.06,1122947072
102,135,157,135,154,155,157,0,601,1377,10690,7959,47430,10866,23.36,1127092224
103,135,122,136,120,122,122,0,500,1369,10679,7941,45816,10852,24.46,1130311680
104,135,145,136,145,145,145,0,571,1382,10710,7992,47326,10868,18.59,1136242688
105,135,139,123,139,139,139,0,540,1377,10792,8075,46138,10878,25.73,1137422336
106,127,128,138,129,128,128,0,523,1396,10819,8088,47606,10881,17.84,1141944320
107,141,140,142,139,140,140,0,561,1373,10829,8092,46114,10896,20.93,1143123968
108,137,111,138,111,111,111,0,471,1381,10573,7819,47602,10906,18.07,1147609088
109,135,153,126,153,153,153,0,585,1385,10581,7858,46054,10893,21.06,1143648256
110,135,141,142,141,141,141,0,565,1372,0,0,0,0,0,0
111,135,137,122,137,137,137,0,533,1393,10667,7925,47539,10896,19.68,1147834368
112,126,127,138,127,127,127,0,519,1370,10655,7911,46155,10896,21.38,1146630144
113,144,144,129,144,143,143,1,559,1387,10642,7900,47643,10903,17.84,1151315968
114,135,133,152,135,133,133,0,553,1368,10673,7936,46156,10884,22.13,1147383808
115,135,126,130,124,126,126,0,506,1382,10683,7931,47673,10903,19.04,1147682816
116,135,138,139,138,138,138,0,553,1378,10701,7955,46194,10894,28.1,1151877120
117,135,142,135,142,142,142,0,561,1375,10717,7961,47682,10903,16.96,1152040960
118,135,135,134,137,137,135,0,543,1368,10768,8064,46368,10878,23.98,1017626624
119,135,124,136,127,123,125,0,511,1383,10808,8074,47915,10895,18.58,903368704
120,133,146,123,141,145,145,0,554,1376,10822,8092,49394,10894,17.21,912130048
121,135,117,146,118,118,118,0,500,1379,10599,7840,50981,10871,20.88,926339072
122,137,144,136,143,143,143,0,565,1381,0,0,0,0,0,0
123,135,129,136,129,129,129,0,523,1380,10633,7906,52512,10888,21.69,940425216
124,135,152,135,152,152,152,0,591,1379,10693,7967,53941,10871,22.64,956366848
125,135,129,134,130,129,129,0,522,1378,10675,7953,55393,10876,22.4,940040192
126,122,113,122,113,113,113,0,461,1383,10695,7965,56818,10863,18.32,972156928
127,142,146,142,153,147,146,0,588,1383,10725,7999,58309,10876,21.66,999981056
128,141,150,141,142,149,150,0,582,1410,10713,7923,46550,10965,21.64,975527936
129,135,134,136,134,134,134,0,538,1372,10800,8073,47875,10874,22.74,990937088
130,135,125,135,125,125,125,0,510,1367,10835,8111,49517,10879,21.33,1004331008
131,135,146,121,146,146,146,0,559,1381,10581,7867,46169,10870,24.05,1004949504
132,135,134,138,136,134,134,0,542,1372,0,0,0,0,0,0
133,129,131,138,129,131,131,0,529,1371,10630,7901,47660,10883,17.8,1005928448
